iso1,iso2,weight
DJI,ZAF,164.0
DJI,ZMB,164.0
DJI,ZWE,164.0
DZA,ARG,11.0
DZA,BEN,11.0
DZA,BOL,11.0
DZA,BRA,11.0
DZA,CHL,11.0
DZA,COL,11.0
DZA,CUB,11.0
DZA,ECU,11.0
DZA,EGY,164.0
DZA,ETH,164.0
DZA,GAB,164.0
DZA,GBR,153.0
DZA,GHA,164.0
DZA,GIN,164.0
DZA,GNB,164.0
DZA,GNQ,164.0
DZA,GUY,11.0
DZA,IDN,11.0
DZA,IRN,11.0
DZA,IRQ,11.0
DZA,KEN,164.0
DZA,KOR,11.0
DZA,LBR,164.0
DZA,LBY,164.0
DZA,LSO,164.0
DZA,MAR,164.0
DZA,MDG,164.0
DZA,MEX,11.0
DZA,MLI,164.0
DZA,MMR,11.0
DZA,MOZ,164.0
DZA,MRT,164.0
DZA,MUS,164.0
DZA,MWI,164.0
DZA,MYS,11.0
DZA,NAM,164.0
DZA,NER,164.0
DZA,NGA,164.0
DZA,NIC,11.0
DZA,PER,11.0
DZA,PHL,11.0
DZA,PRK,11.0
DZA,RWA,164.0
DZA,SDN,164.0
DZA,SEN,164.0
DZA,SGP,11.0
DZA,SLE,164.0
DZA,SOM,164.0
DZA,SSD,164.0
DZA,STP,164.0
DZA,SWZ,164.0
DZA,SYC,164.0
DZA,TCD,164.0
DZA,TGO,164.0
DZA,THA,11.0
DZA,TTO,11.0
DZA,TUN,164.0
DZA,TZA,164.0
DZA,UGA,164.0
DZA,VEN,11.0
DZA,VNM,11.0
DZA,ZAF,164.0
DZA,ZMB,164.0
DZA,ZWE,164.0
EGY,ARE,10.0
EGY,ARG,13.0
EGY,BEN,11.0
EGY,BHR,10.0
EGY,BOL,11.0
EGY,BRA,13.0
EGY,CHE,166.0
EGY,CHL,11.0
EGY,COL,11.0
EGY,CUB,11.0
EGY,ECU,11.0
EGY,ERI,160.0
EGY,ETH,164.0
EGY,GAB,164.0
EGY,GBR,141.0
EGY,GHA,164.0
EGY,GIN,164.0
EGY,GNB,164.0
EGY,GNQ,164.0
EGY,GUY,11.0
EGY,IDN,11.0
EGY,IRN,11.0
EGY,IRQ,11.0
EGY,ISL,166.0
EGY,JOR,29.0
EGY,KEN,164.0
EGY,KOR,11.0
EGY,KWT,10.0
EGY,LBN,10.0
EGY,LBR,164.0
EGY,LBY,164.0
EGY,LIE,166.0
EGY,LSO,164.0
EGY,MAR,164.0
EGY,MDG,164.0
EGY,MEX,11.0
EGY,MLI,164.0
EGY,MMR,11.0
EGY,MOZ,164.0
EGY,MRT,164.0
EGY,MUS,164.0
EGY,MWI,164.0
EGY,MYS,11.0
EGY,NAM,164.0
EGY,NER,164.0
EGY,NGA,164.0
EGY,NIC,11.0
EGY,NOR,166.0
EGY,OMN,10.0
EGY,PER,11.0
EGY,PHL,11.0
EGY,PRK,11.0
EGY,PRY,13.0
EGY,QAT,10.0
EGY,RWA,164.0
EGY,SAU,10.0
EGY,SDN,164.0
EGY,SEN,164.0
EGY,SGP,11.0
EGY,SLE,164.0
EGY,SOM,164.0
EGY,SSD,164.0
EGY,STP,164.0
EGY,SWZ,164.0
EGY,SYC,164.0
EGY,SYR,10.0
EGY,TCD,164.0
EGY,TGO,164.0
EGY,THA,11.0
EGY,TTO,11.0
EGY,TUN,164.0
EGY,TUR,93.0
EGY,TZA,164.0
EGY,UGA,164.0
EGY,URY,13.0
EGY,VEN,11.0
EGY,VNM,11.0
EGY,YEM,10.0
EGY,ZAF,164.0
EGY,ZMB,164.0
EGY,ZWE,164.0
ERI,ETH,160.0
ERI,KEN,160.0
ERI,LSO,160.0
ERI,MUS,160.0
ERI,MWI,160.0
ERI,RWA,160.0
ERI,SDN,160.0
ERI,SWZ,160.0
ERI,SYC,160.0
ERI,TZA,160.0
ERI,UGA,160.0
ERI,ZMB,160.0
ERI,ZWE,160.0
ETH,GAB,164.0
ETH,GHA,164.0
ETH,GIN,164.0
ETH,GNB,164.0
ETH,GNQ,164.0
ETH,KEN,164.0
ETH,LBR,164.0
ETH,LBY,164.0
ETH,LSO,164.0
ETH,MAR,164.0
ETH,MDG,164.0
ETH,MLI,164.0
ETH,MOZ,164.0
ETH,MRT,164.0
ETH,MUS,164.0
ETH,MWI,164.0
ETH,NAM,164.0
ETH,NER,164.0
ETH,NGA,164.0
ETH,RWA,164.0
ETH,SDN,164.0
ETH,SEN,164.0
ETH,SLE,164.0
ETH,SOM,164.0
ETH,SSD,164.0
ETH,STP,164.0
ETH,SWZ,164.0
ETH,SYC,164.0
ETH,TCD,164.0
ETH,TGO,164.0
ETH,TUN,164.0
ETH,TZA,164.0
ETH,UGA,164.0
ETH,ZAF,164.0
ETH,ZMB,164.0
ETH,ZWE,164.0
GAB,GHA,164.0
GAB,GIN,164.0
GAB,GNB,164.0
GAB,GNQ,164.0
GAB,KEN,164.0
GAB,LBR,164.0
GAB,LBY,164.0
GAB,LSO,164.0
GAB,MAR,164.0
GAB,MDG,164.0
GAB,MLI,164.0
GAB,MOZ,164.0
GAB,MRT,164.0
GAB,MUS,164.0
GAB,MWI,164.0
GAB,NAM,164.0
GAB,NER,164.0
GAB,NGA,164.0
GAB,RWA,164.0
GAB,SDN,164.0
GAB,SEN,164.0
GAB,SLE,164.0
GAB,SOM,164.0
GAB,SSD,164.0
GAB,STP,164.0
GAB,SWZ,164.0
GAB,SYC,164.0
GAB,TCD,164.0
GAB,TGO,164.0
GAB,TUN,164.0
GAB,TZA,164.0
GAB,UGA,164.0
GAB,ZAF,164.0
GAB,ZMB,164.0
GAB,ZWE,164.0
GHA,ARG,11.0
GHA,BEN,103.0
GHA,BOL,11.0
GHA,BRA,11.0
GHA,CHL,11.0
GHA,COL,11.0
GHA,CUB,11.0
GHA,ECU,11.0
GHA,GBR,77.0
GHA,GIN,164.0
GHA,GMB,103.0
GHA,GNB,164.0
GHA,GNQ,164.0
GHA,GUY,11.0
GHA,IDN,11.0
GHA,IRN,11.0
GHA,IRQ,11.0
GHA,KEN,164.0
GHA,KOR,11.0
GHA,LBR,164.0
GHA,LBY,164.0
GHA,LSO,164.0
GHA,MAR,164.0
GHA,MDG,164.0
GHA,MEX,11.0
GHA,MLI,164.0
GHA,MMR,11.0
GHA,MOZ,164.0
GHA,MRT,164.0
GHA,MUS,164.0
GHA,MWI,164.0
GHA,MYS,11.0
GHA,NAM,164.0
GHA,NER,164.0
GHA,NGA,164.0
GHA,NIC,11.0
GHA,PER,11.0
GHA,PHL,11.0
GHA,PRK,11.0
GHA,RWA,164.0
GHA,SDN,164.0
GHA,SEN,164.0
GHA,SGP,11.0
GHA,SLE,164.0
GHA,SOM,164.0
GHA,SSD,164.0
GHA,STP,164.0
GHA,SWZ,164.0
GHA,SYC,164.0
GHA,TCD,164.0
GHA,TGO,164.0
GHA,THA,11.0
GHA,TTO,11.0
GHA,TUN,164.0
GHA,TZA,164.0
GHA,UGA,164.0
GHA,VEN,11.0
GHA,VNM,11.0
GHA,ZAF,164.0
GHA,ZMB,164.0
GHA,ZWE,164.0
GIN,ARG,11.0
GIN,BEN,103.0
GIN,BOL,11.0
GIN,BRA,11.0
GIN,CHL,11.0
GIN,COL,11.0
GIN,CUB,11.0
GIN,ECU,11.0
GIN,GMB,103.0
GIN,GNB,164.0
GIN,GNQ,164.0
GIN,GUY,11.0
GIN,IDN,11.0
GIN,IRN,11.0
GIN,IRQ,11.0
GIN,KEN,164.0
GIN,KOR,11.0
GIN,LBR,164.0
GIN,LBY,164.0
GIN,LSO,164.0
GIN,MAR,164.0
GIN,MDG,164.0
GIN,MEX,11.0
GIN,MLI,164.0
GIN,MMR,11.0
GIN,MOZ,164.0
GIN,MRT,164.0
GIN,MUS,164.0
GIN,MWI,164.0
GIN,MYS,11.0
GIN,NAM,164.0
GIN,NER,164.0
GIN,NGA,164.0
GIN,NIC,11.0
GIN,PER,11.0
GIN,PHL,11.0
GIN,PRK,11.0
GIN,RWA,164.0
GIN,SDN,164.0
GIN,SEN,164.0
GIN,SGP,11.0
GIN,SLE,164.0
GIN,SOM,164.0
GIN,SSD,164.0
GIN,STP,164.0
GIN,SWZ,164.0
GIN,SYC,164.0
GIN,TCD,164.0
GIN,TGO,164.0
GIN,THA,11.0
GIN,TTO,11.0
GIN,TUN,164.0
GIN,TZA,164.0
GIN,UGA,164.0
GIN,VEN,11.0
GIN,VNM,11.0
GIN,ZAF,164.0
GIN,ZMB,164.0
GIN,ZWE,164.0
GNB,BEN,103.0
GNB,GMB,103.0
GNB,GNQ,164.0
GNB,KEN,164.0
GNB,LBR,164.0
GNB,LBY,164.0
GNB,LSO,164.0
GNB,MAR,164.0
GNB,MDG,164.0
GNB,MLI,164.0
GNB,MOZ,164.0
GNB,MRT,164.0
GNB,MUS,164.0
GNB,MWI,164.0
GNB,NAM,164.0
GNB,NER,164.0
GNB,NGA,164.0
GNB,RWA,164.0
GNB,SDN,164.0
GNB,SEN,164.0
GNB,SLE,164.0
GNB,SOM,164.0
GNB,SSD,164.0
GNB,STP,164.0
GNB,SWZ,164.0
GNB,SYC,164.0
GNB,TCD,164.0
GNB,TGO,164.0
GNB,TUN,164.0
GNB,TZA,164.0
GNB,UGA,164.0
GNB,ZAF,164.0
GNB,ZMB,164.0
GNB,ZWE,164.0
GNQ,KEN,164.0
GNQ,LBR,164.0
GNQ,LBY,164.0
GNQ,LSO,164.0
GNQ,MAR,164.0
GNQ,MDG,164.0
GNQ,MLI,164.0
GNQ,MOZ,164.0
GNQ,MRT,164.0
GNQ,MUS,164.0
GNQ,MWI,164.0
GNQ,NAM,164.0
GNQ,NER,164.0
GNQ,NGA,164.0
GNQ,RWA,164.0
GNQ,SDN,164.0
GNQ,SEN,164.0
GNQ,SLE,164.0
GNQ,SOM,164.0
GNQ,SSD,164.0
GNQ,STP,164.0
GNQ,SWZ,164.0
GNQ,SYC,164.0
GNQ,TCD,164.0
GNQ,TGO,164.0
GNQ,TUN,164.0
GNQ,TZA,164.0
GNQ,UGA,164.0
GNQ,ZAF,164.0
GNQ,ZMB,164.0
GNQ,ZWE,164.0
KEN,LBR,164.0
KEN,LBY,164.0
KEN,LSO,164.0
KEN,MAR,164.0
KEN,MDG,164.0
KEN,MLI,164.0
KEN,MOZ,164.0
KEN,MRT,164.0
KEN,MUS,164.0
KEN,MWI,164.0
KEN,NAM,164.0
KEN,NER,164.0
KEN,NGA,164.0
KEN,RWA,164.0
KEN,SDN,164.0
KEN,SEN,164.0
KEN,SLE,164.0
KEN,SOM,164.0
KEN,SSD,164.0
KEN,STP,164.0
KEN,SWZ,164.0
KEN,SYC,164.0
KEN,TCD,164.0
KEN,TGO,164.0
KEN,TUN,164.0
KEN,TZA,164.0
KEN,UGA,164.0
KEN,ZAF,164.0
KEN,ZMB,164.0
KEN,ZWE,164.0
LBR,BEN,103.0
LBR,GMB,103.0
LBR,LBY,164.0
LBR,LSO,164.0
LBR,MAR,164.0
LBR,MDG,164.0
LBR,MLI,164.0
LBR,MOZ,164.0
LBR,MRT,164.0
LBR,MUS,164.0
LBR,MWI,164.0
LBR,NAM,164.0
LBR,NER,164.0
LBR,NGA,164.0
LBR,RWA,164.0
LBR,SDN,164.0
LBR,SEN,164.0
LBR,SLE,164.0
LBR,SOM,164.0
LBR,SSD,164.0
LBR,STP,164.0
LBR,SWZ,164.0
LBR,SYC,164.0
LBR,TCD,164.0
LBR,TGO,164.0
LBR,TUN,164.0
LBR,TZA,164.0
LBR,UGA,164.0
LBR,ZAF,164.0
LBR,ZMB,164.0
LBR,ZWE,164.0
LBY,ARE,10.0
LBY,ARG,11.0
LBY,BEN,11.0
LBY,BHR,10.0
LBY,BOL,11.0
LBY,BRA,11.0
LBY,CHL,11.0
LBY,COL,11.0
LBY,CUB,11.0
LBY,ECU,11.0
LBY,GUY,11.0
LBY,IDN,11.0
LBY,IRN,11.0
LBY,IRQ,11.0
LBY,JOR,10.0
LBY,KOR,11.0
LBY,KWT,10.0
LBY,LBN,10.0
LBY,LSO,164.0
LBY,MAR,164.0
LBY,MDG,164.0
LBY,MEX,11.0
LBY,MLI,164.0
LBY,MMR,11.0
LBY,MOZ,164.0
LBY,MRT,164.0
LBY,MUS,164.0
LBY,MWI,164.0
LBY,MYS,11.0
LBY,NAM,164.0
LBY,NER,164.0
LBY,NGA,164.0
LBY,NIC,11.0
LBY,OMN,10.0
LBY,PER,11.0
LBY,PHL,11.0
LBY,PRK,11.0
LBY,QAT,10.0
LBY,RWA,164.0
LBY,SAU,10.0
LBY,SDN,164.0
LBY,SEN,164.0
LBY,SGP,11.0
LBY,SLE,164.0
LBY,SOM,164.0
LBY,SSD,164.0
LBY,STP,164.0
LBY,SWZ,164.0
LBY,SYC,164.0
LBY,SYR,10.0
LBY,TCD,164.0
LBY,TGO,164.0
LBY,THA,11.0
LBY,TTO,11.0
LBY,TUN,164.0
LBY,TZA,164.0
LBY,UGA,164.0
LBY,VEN,11.0
LBY,VNM,11.0
LBY,YEM,10.0
LBY,ZAF,164.0
LBY,ZMB,164.0
LBY,ZWE,164.0
LSO,ARG,37.0
LSO,BRA,37.0
LSO,CHE,112.0
LSO,GBR,136.0
LSO,ISL,112.0
LSO,LIE,112.0
LSO,MAR,164.0
LSO,MDG,164.0
LSO,MLI,164.0
LSO,MOZ,164.0
LSO,MRT,164.0
LSO,MUS,164.0
LSO,MWI,164.0
LSO,NAM,164.0
LSO,NER,164.0
LSO,NGA,164.0
LSO,NOR,112.0
LSO,PRY,37.0
LSO,RWA,164.0
LSO,SDN,164.0
LSO,SEN,164.0
LSO,SLE,164.0
LSO,SOM,164.0
LSO,SSD,164.0
LSO,STP,164.0
LSO,SWZ,164.0
LSO,SYC,164.0
LSO,TCD,164.0
LSO,TGO,164.0
LSO,TUN,164.0
LSO,TZA,164.0
LSO,UGA,164.0
LSO,URY,37.0
LSO,ZAF,164.0
LSO,ZMB,164.0
LSO,ZWE,164.0
MAR,ARE,10.0
MAR,ARG,11.0
MAR,BEN,11.0
MAR,BHR,10.0
MAR,BOL,11.0
MAR,BRA,11.0
MAR,CHE,140.0
MAR,CHL,11.0
MAR,COL,11.0
MAR,CUB,11.0
MAR,ECU,11.0
MAR,GBR,131.0
MAR,GUY,11.0
MAR,IDN,11.0
MAR,IRN,11.0
MAR,IRQ,11.0
MAR,ISL,140.0
MAR,JOR,29.0
MAR,KOR,11.0
MAR,KWT,10.0
MAR,LBN,10.0
MAR,LIE,140.0
MAR,MDG,164.0
MAR,MEX,11.0
MAR,MLI,164.0
MAR,MMR,11.0
MAR,MOZ,164.0
MAR,MRT,164.0
MAR,MUS,164.0
MAR,MWI,164.0
MAR,MYS,11.0
MAR,NAM,164.0
MAR,NER,164.0
MAR,NGA,164.0
MAR,NIC,11.0
MAR,NOR,140.0
MAR,OMN,10.0
MAR,PER,11.0
MAR,PHL,11.0
MAR,PRK,11.0
MAR,QAT,10.0
MAR,RWA,164.0
MAR,SAU,10.0
MAR,SDN,164.0
MAR,SEN,164.0
MAR,SGP,11.0
MAR,SLE,164.0
MAR,SOM,164.0
MAR,SSD,164.0
MAR,STP,164.0
MAR,SWZ,164.0
MAR,SYC,164.0
MAR,SYR,10.0
MAR,TCD,164.0
MAR,TGO,164.0
MAR,THA,11.0
MAR,TTO,11.0
MAR,TUN,164.0
MAR,TUR,89.0
MAR,TZA,164.0
MAR,UGA,164.0
MAR,USA,283.0
MAR,VEN,11.0
MAR,VNM,11.0
MAR,YEM,10.0
MAR,ZAF,164.0
MAR,ZMB,164.0
MAR,ZWE,164.0
MDG,GBR,84.0
MDG,MLI,164.0
MDG,MOZ,164.0
MDG,MRT,164.0
MDG,MUS,164.0
MDG,MWI,164.0
MDG,NAM,164.0
MDG,NER,164.0
MDG,NGA,164.0
MDG,RWA,164.0
MDG,SDN,164.0
MDG,SEN,164.0
MDG,SLE,164.0
MDG,SOM,164.0
MDG,SSD,164.0
MDG,STP,164.0
MDG,SWZ,164.0
MDG,SYC,164.0
MDG,TCD,164.0
MDG,TGO,164.0
MDG,TUN,164.0
MDG,TZA,164.0
MDG,UGA,164.0
MDG,ZAF,164.0
MDG,ZMB,164.0
MDG,ZWE,164.0
MLI,BEN,103.0
MLI,GMB,103.0
MLI,MOZ,164.0
MLI,MRT,164.0
MLI,MUS,164.0
MLI,MWI,164.0
MLI,NAM,164.0
MLI,NER,164.0
MLI,NGA,164.0
MLI,RWA,164.0
MLI,SDN,164.0
MLI,SEN,164.0
MLI,SLE,164.0
MLI,SOM,164.0
MLI,SSD,164.0
MLI,STP,164.0
MLI,SWZ,164.0
MLI,SYC,164.0
MLI,TCD,164.0
MLI,TGO,164.0
MLI,TUN,164.0
MLI,TZA,164.0
MLI,UGA,164.0
MLI,ZAF,164.0
MLI,ZMB,164.0
MLI,ZWE,164.0
MOZ,ARG,11.0
MOZ,BEN,11.0
MOZ,BOL,11.0
MOZ,BRA,11.0
MOZ,CHL,11.0
MOZ,COL,11.0
MOZ,CUB,11.0
MOZ,ECU,11.0
MOZ,GBR,136.0
MOZ,GUY,11.0
MOZ,IDN,11.0
MOZ,IRN,11.0
MOZ,IRQ,11.0
MOZ,KOR,11.0
MOZ,MEX,11.0
MOZ,MMR,11.0
MOZ,MRT,164.0
MOZ,MUS,164.0
MOZ,MWI,164.0
MOZ,MYS,11.0
MOZ,NAM,164.0
MOZ,NER,164.0
MOZ,NGA,164.0
MOZ,NIC,11.0
MOZ,PER,11.0
MOZ,PHL,11.0
MOZ,PRK,11.0
MOZ,RWA,164.0
MOZ,SDN,164.0
MOZ,SEN,164.0
MOZ,SGP,11.0
MOZ,SLE,164.0
MOZ,SOM,164.0
MOZ,SSD,164.0
MOZ,STP,164.0
MOZ,SWZ,164.0
MOZ,SYC,164.0
MOZ,TCD,164.0
MOZ,TGO,164.0
MOZ,THA,11.0
MOZ,TTO,11.0
MOZ,TUN,164.0
MOZ,TZA,164.0
MOZ,UGA,164.0
MOZ,VEN,11.0
MOZ,VNM,11.0
MOZ,ZAF,164.0
MOZ,ZMB,164.0
MOZ,ZWE,164.0
MRT,MUS,164.0
MRT,MWI,164.0
MRT,NAM,164.0
MRT,NER,164.0
MRT,NGA,164.0
MRT,RWA,164.0
MRT,SDN,164.0
MRT,SEN,164.0
MRT,SLE,164.0
MRT,SOM,164.0
MRT,SSD,164.0
MRT,STP,164.0
MRT,SWZ,164.0
MRT,SYC,164.0
MRT,TCD,164.0
MRT,TGO,164.0
MRT,TUN,164.0
MRT,TZA,164.0
MRT,UGA,164.0
MRT,ZAF,164.0
MRT,ZMB,164.0
MRT,ZWE,164.0
MUS,CHN,221.0
MUS,GBR,84.0
MUS,MWI,164.0
MUS,NAM,164.0
MUS,NER,164.0
MUS,NGA,164.0
MUS,RWA,164.0
MUS,SDN,164.0
MUS,SEN,164.0
MUS,SLE,164.0
MUS,SOM,164.0
MUS,SSD,164.0
MUS,STP,164.0
MUS,SWZ,164.0
MUS,SYC,164.0
MUS,TCD,164.0
MUS,TGO,164.0
MUS,TUN,164.0
MUS,TUR,64.0
MUS,TZA,164.0
MUS,UGA,164.0
MUS,ZAF,164.0
MUS,ZMB,164.0
MUS,ZWE,164.0
MWI,NAM,164.0
MWI,NER,164.0
MWI,NGA,164.0
MWI,RWA,164.0
MWI,SDN,164.0
MWI,SEN,164.0
MWI,SLE,164.0
MWI,SOM,164.0
MWI,SSD,164.0
MWI,STP,164.0
MWI,SWZ,164.0
MWI,SYC,164.0
MWI,TCD,164.0
MWI,TGO,164.0
MWI,TUN,164.0
MWI,TZA,164.0
MWI,UGA,164.0
MWI,ZAF,164.0
MWI,ZMB,164.0
MWI,ZWE,164.0
NAM,ARG,37.0
NAM,BRA,37.0
NAM,CHE,112.0
NAM,GBR,136.0
NAM,ISL,112.0
NAM,LIE,112.0
NAM,NER,164.0
NAM,NGA,164.0
NAM,NOR,112.0
NAM,PRY,37.0
NAM,RWA,164.0
NAM,SDN,164.0
NAM,SEN,164.0
NAM,SLE,164.0
NAM,SOM,164.0
NAM,SSD,164.0
NAM,STP,164.0
NAM,SWZ,164.0
NAM,SYC,164.0
NAM,TCD,164.0
NAM,TGO,164.0
NAM,TUN,164.0
NAM,TZA,164.0
NAM,UGA,164.0
NAM,URY,37.0
NAM,ZAF,164.0
NAM,ZMB,164.0
NAM,ZWE,164.0
NER,BEN,103.0
NER,GMB,103.0
NER,NGA,164.0
NER,RWA,164.0
NER,SDN,164.0
NER,SEN,164.0
NER,SLE,164.0
NER,SOM,164.0
NER,SSD,164.0
NER,STP,164.0
NER,SWZ,164.0
NER,SYC,164.0
NER,TCD,164.0
NER,TGO,164.0
NER,TUN,164.0
NER,TZA,164.0
NER,UGA,164.0
NER,ZAF,164.0
NER,ZMB,164.0
NER,ZWE,164.0
NGA,ARG,11.0
NGA,BEN,103.0
NGA,BOL,11.0
NGA,BRA,11.0
NGA,CHL,11.0
NGA,COL,11.0
NGA,CUB,11.0
NGA,ECU,11.0
NGA,GMB,103.0
NGA,GUY,11.0
NGA,IDN,11.0
NGA,IRN,11.0
NGA,IRQ,11.0
NGA,KOR,11.0
NGA,MEX,11.0
NGA,MMR,11.0
NGA,MYS,11.0
NGA,NIC,11.0
NGA,PER,11.0
NGA,PHL,11.0
NGA,PRK,11.0
NGA,RWA,164.0
NGA,SDN,164.0
NGA,SEN,164.0
NGA,SGP,11.0
NGA,SLE,164.0
NGA,SOM,164.0
NGA,SSD,164.0
NGA,STP,164.0
NGA,SWZ,164.0
NGA,SYC,164.0
NGA,TCD,164.0
NGA,TGO,164.0
NGA,THA,11.0
NGA,TTO,11.0
NGA,TUN,164.0
NGA,TZA,164.0
NGA,UGA,164.0
NGA,VEN,11.0
NGA,VNM,11.0
NGA,ZAF,164.0
NGA,ZMB,164.0
NGA,ZWE,164.0
RWA,SDN,164.0
RWA,SEN,164.0
RWA,SLE,164.0
RWA,SOM,164.0
RWA,SSD,164.0
RWA,STP,164.0
RWA,SWZ,164.0
RWA,SYC,164.0
RWA,TCD,164.0
RWA,TGO,164.0
RWA,TUN,164.0
RWA,TZA,164.0
RWA,UGA,164.0
RWA,ZAF,164.0
RWA,ZMB,164.0
RWA,ZWE,164.0
SDN,ARE,10.0
SDN,ARG,11.0
SDN,BEN,11.0
SDN,BHR,10.0
SDN,BOL,11.0
SDN,BRA,11.0
SDN,CHL,11.0
SDN,COL,11.0
SDN,CUB,11.0
SDN,ECU,11.0
SDN,GUY,11.0
SDN,IDN,11.0
SDN,IRN,11.0
SDN,IRQ,11.0
SDN,JOR,10.0
SDN,KOR,11.0
SDN,KWT,10.0
SDN,LBN,10.0
SDN,MEX,11.0
SDN,MMR,11.0
SDN,MYS,11.0
SDN,NIC,11.0
SDN,OMN,10.0
SDN,PER,11.0
SDN,PHL,11.0
SDN,PRK,11.0
SDN,QAT,10.0
SDN,SAU,10.0
SDN,SEN,164.0
SDN,SGP,11.0
SDN,SLE,164.0
SDN,SOM,164.0
SDN,SSD,164.0
SDN,STP,164.0
SDN,SWZ,164.0
SDN,SYC,164.0
SDN,SYR,10.0
SDN,TCD,164.0
SDN,TGO,164.0
SDN,THA,11.0
SDN,TTO,11.0
SDN,TUN,164.0
SDN,TZA,164.0
SDN,UGA,164.0
SDN,VEN,11.0
SDN,VNM,11.0
SDN,YEM,10.0
SDN,ZAF,164.0
SDN,ZMB,164.0
SDN,ZWE,164.0
SEN,BEN,103.0
SEN,GMB,103.0
SEN,SLE,164.0
SEN,SOM,164.0
SEN,SSD,164.0
SEN,STP,164.0
SEN,SWZ,164.0
SEN,SYC,164.0
SEN,TCD,164.0
SEN,TGO,164.0
SEN,TUN,164.0
SEN,TZA,164.0
SEN,UGA,164.0
SEN,ZAF,164.0
SEN,ZMB,164.0
SEN,ZWE,164.0
SLE,BEN,103.0
SLE,GMB,103.0
SLE,SOM,164.0
SLE,SSD,164.0
SLE,STP,164.0
SLE,SWZ,164.0
SLE,SYC,164.0
SLE,TCD,164.0
SLE,TGO,164.0
SLE,TUN,164.0
SLE,TZA,164.0
SLE,UGA,164.0
SLE,ZAF,164.0
SLE,ZMB,164.0
SLE,ZWE,164.0
SOM,SSD,164.0
SOM,STP,164.0
SOM,SWZ,164.0
SOM,SYC,164.0
SOM,TCD,164.0
SOM,TGO,164.0
SOM,TUN,164.0
SOM,TZA,164.0
SOM,UGA,164.0
SOM,ZAF,164.0
SOM,ZMB,164.0
SOM,ZWE,164.0
SSD,STP,164.0
SSD,SWZ,164.0
SSD,SYC,164.0
SSD,TCD,164.0
SSD,TGO,164.0
SSD,TUN,164.0
SSD,TZA,164.0
SSD,UGA,164.0
SSD,ZAF,164.0
SSD,ZMB,164.0
SSD,ZWE,164.0
STP,SWZ,164.0
STP,SYC,164.0
STP,TCD,164.0
STP,TGO,164.0
STP,TUN,164.0
STP,TZA,164.0
STP,UGA,164.0
STP,ZAF,164.0
STP,ZMB,164.0
STP,ZWE,164.0
SWZ,ARG,37.0
SWZ,BRA,37.0
SWZ,CHE,112.0
SWZ,GBR,136.0
SWZ,ISL,112.0
SWZ,LIE,112.0
SWZ,NOR,112.0
SWZ,PRY,37.0
SWZ,SYC,164.0
SWZ,TCD,164.0
SWZ,TGO,164.0
SWZ,TUN,164.0
SWZ,TZA,164.0
SWZ,UGA,164.0
SWZ,URY,37.0
SWZ,ZAF,164.0
SWZ,ZMB,164.0
SWZ,ZWE,164.0
SYC,GBR,84.0
SYC,TCD,164.0
SYC,TGO,164.0
SYC,TUN,164.0
SYC,TZA,164.0
SYC,UGA,164.0
SYC,ZAF,164.0
SYC,ZMB,164.0
SYC,ZWE,164.0
TCD,TGO,164.0
TCD,TUN,164.0
TCD,TZA,164.0
TCD,UGA,164.0
TCD,ZAF,164.0
TCD,ZMB,164.0
TCD,ZWE,164.0
TGO,BEN,103.0
TGO,GMB,103.0
TGO,TUN,164.0
TGO,TZA,164.0
TGO,UGA,164.0
TGO,ZAF,164.0
TGO,ZMB,164.0
TGO,ZWE,164.0
TUN,ARE,10.0
TUN,ARG,11.0
TUN,BEN,11.0
TUN,BHR,10.0
TUN,BOL,11.0
TUN,BRA,11.0
TUN,CHE,154.0
TUN,CHL,11.0
TUN,COL,11.0
TUN,CUB,11.0
TUN,ECU,11.0
TUN,GBR,136.0
TUN,GUY,11.0
TUN,IDN,11.0
TUN,IRN,11.0
TUN,IRQ,11.0
TUN,ISL,154.0
TUN,JOR,29.0
TUN,KOR,11.0
TUN,KWT,10.0
TUN,LBN,10.0
TUN,LIE,154.0
TUN,MEX,11.0
TUN,MMR,11.0
TUN,MYS,11.0
TUN,NIC,11.0
TUN,NOR,154.0
TUN,OMN,10.0
TUN,PER,11.0
TUN,PHL,11.0
TUN,PRK,11.0
TUN,QAT,10.0
TUN,SAU,10.0
TUN,SGP,11.0
TUN,SYR,10.0
TUN,THA,11.0
TUN,TTO,11.0
TUN,TUR,95.0
TUN,TZA,164.0
TUN,UGA,164.0
TUN,VEN,11.0
TUN,VNM,11.0
TUN,YEM,10.0
TUN,ZAF,164.0
TUN,ZMB,164.0
TUN,ZWE,164.0
TZA,ARG,11.0
TZA,BEN,11.0
TZA,BOL,11.0
TZA,BRA,11.0
TZA,CHL,11.0
TZA,COL,11.0
TZA,CUB,11.0
TZA,ECU,11.0
TZA,GUY,11.0
TZA,IDN,11.0
TZA,IRN,11.0
TZA,IRQ,11.0
TZA,KOR,11.0
TZA,MEX,11.0
TZA,MMR,11.0
TZA,MYS,11.0
TZA,NIC,11.0
TZA,PER,11.0
TZA,PHL,11.0
TZA,PRK,11.0
TZA,SGP,11.0
TZA,THA,11.0
TZA,TTO,11.0
TZA,UGA,164.0
TZA,VEN,11.0
TZA,VNM,11.0
TZA,ZAF,164.0
TZA,ZMB,164.0
TZA,ZWE,164.0
UGA,ZAF,164.0
UGA,ZMB,164.0
