iso1,iso2,WBID,agreement,entry_year
IDN,LKA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,MAR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,MEX,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,MMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,MMR,295,ASEAN Free Trade Area (AFTA),2010.0
IDN,MMR,106,ASEAN - China,2005.0
IDN,MMR,279,"ASEAN - Korea, Republic of",2010.0
IDN,MMR,175,ASEAN - Japan,2008.0
IDN,MMR,187,ASEAN - India,2010.0
IDN,MMR,294,"ASEAN - Hong Kong, China",2019.0
IDN,MMR,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
IDN,MOZ,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,MYS,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,MYS,295,ASEAN Free Trade Area (AFTA),2010.0
IDN,MYS,106,ASEAN - China,2005.0
IDN,MYS,279,"ASEAN - Korea, Republic of",2010.0
IDN,MYS,175,ASEAN - Japan,2008.0
IDN,MYS,187,ASEAN - India,2010.0
IDN,MYS,294,"ASEAN - Hong Kong, China",2019.0
IDN,MYS,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
IDN,NGA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,NIC,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,NOR,326,EFTA - Indonesia,2021.0
IDN,NZL,183,ASEAN - Australia - New Zealand,2010.0
IDN,NZL,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
IDN,PAK,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,PAK,344,Indonesia - Pakistan,2013.0
IDN,PER,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,PHL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,PHL,295,ASEAN Free Trade Area (AFTA),2010.0
IDN,PHL,106,ASEAN - China,2005.0
IDN,PHL,279,"ASEAN - Korea, Republic of",2010.0
IDN,PHL,175,ASEAN - Japan,2008.0
IDN,PHL,187,ASEAN - India,2010.0
IDN,PHL,294,"ASEAN - Hong Kong, China",2019.0
IDN,PHL,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
IDN,PRK,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,SDN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,SGP,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,SGP,295,ASEAN Free Trade Area (AFTA),2010.0
IDN,SGP,106,ASEAN - China,2005.0
IDN,SGP,279,"ASEAN - Korea, Republic of",2010.0
IDN,SGP,175,ASEAN - Japan,2008.0
IDN,SGP,187,ASEAN - India,2010.0
IDN,SGP,294,"ASEAN - Hong Kong, China",2019.0
IDN,SGP,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
IDN,THA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,THA,295,ASEAN Free Trade Area (AFTA),2010.0
IDN,THA,106,ASEAN - China,2005.0
IDN,THA,279,"ASEAN - Korea, Republic of",2010.0
IDN,THA,187,ASEAN - India,2010.0
IDN,THA,175,ASEAN - Japan,2008.0
IDN,THA,294,"ASEAN - Hong Kong, China",2019.0
IDN,THA,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
IDN,TTO,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,TUN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,TZA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,VEN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,VNM,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IDN,VNM,295,ASEAN Free Trade Area (AFTA),2010.0
IDN,VNM,106,ASEAN - China,2005.0
IDN,VNM,279,"ASEAN - Korea, Republic of",2010.0
IDN,VNM,175,ASEAN - Japan,2008.0
IDN,VNM,187,ASEAN - India,2010.0
IDN,VNM,294,"ASEAN - Hong Kong, China",2019.0
IDN,VNM,395,RCEP (Regional Comprehensive Economic Partnership) Agreement,2022.0
IDN,ZWE,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,AFG,180,India - Afghanistan,2003.0
IND,AFG,275,South Asian Free Trade Agreement (SAFTA) - Accession of  Afghanistan,2011.0
IND,AFG,136,South Asian Free Trade Agreement (SAFTA),2006.0
IND,ARE,394,India - United Arab Emirates,2022.0
IND,ARG,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,ARG,177,Southern Common Market (MERCOSUR) - India,2009.0
IND,AUS,398,India - Australia,2022.0
IND,BEN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,BGD,10,Asia Pacific Trade Agreement (APTA),1976.0
IND,BGD,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,BGD,35,South Asian Preferential Trade Arrangement (SAPTA),1995.0
IND,BGD,136,South Asian Free Trade Agreement (SAFTA),2006.0
IND,BOL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,BRA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,BRA,177,Southern Common Market (MERCOSUR) - India,2009.0
IND,BRN,187,ASEAN - India,2010.0
IND,BTN,35,South Asian Preferential Trade Arrangement (SAPTA),1995.0
IND,BTN,140,India - Bhutan,2006.0
IND,BTN,136,South Asian Free Trade Agreement (SAFTA),2006.0
IND,CHL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,CHL,158,Chile - India,2007.0
IND,CHN,10,Asia Pacific Trade Agreement (APTA),1976.0
IND,CHN,90,Asia Pacific Trade Agreement (APTA) - Accession of China,2002.0
IND,CMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,COL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,CUB,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,DZA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,ECU,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,EGY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,GHA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,GIN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,GUY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,IDN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,IDN,187,ASEAN - India,2010.0
IND,IRN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,IRQ,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,JPN,199,India - Japan,2011.0
IND,KHM,187,ASEAN - India,2010.0
IND,KOR,10,Asia Pacific Trade Agreement (APTA),1976.0
IND,KOR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,KOR,280,"Korea, Republic of - India",2010.0
IND,LAO,10,Asia Pacific Trade Agreement (APTA),1976.0
IND,LAO,187,ASEAN - India,2010.0
IND,LBY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,LKA,10,Asia Pacific Trade Agreement (APTA),1976.0
IND,LKA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,LKA,35,South Asian Preferential Trade Arrangement (SAPTA),1995.0
IND,LKA,74,India - Sri Lanka,2000.0
IND,LKA,136,South Asian Free Trade Agreement (SAFTA),2006.0
IND,MAR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,MDV,35,South Asian Preferential Trade Arrangement (SAPTA),1995.0
IND,MDV,136,South Asian Free Trade Agreement (SAFTA),2006.0
IND,MEX,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,MMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,MMR,187,ASEAN - India,2010.0
IND,MOZ,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,MUS,322,India - Mauritius,2021.0
IND,MYS,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,MYS,187,ASEAN - India,2010.0
IND,MYS,198,India - Malaysia,2011.0
IND,NGA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,NIC,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,NPL,35,South Asian Preferential Trade Arrangement (SAPTA),1995.0
IND,NPL,136,South Asian Free Trade Agreement (SAFTA),2006.0
IND,NPL,185,India - Nepal,2009.0
IND,PAK,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,PAK,35,South Asian Preferential Trade Arrangement (SAPTA),1995.0
IND,PAK,136,South Asian Free Trade Agreement (SAFTA),2006.0
IND,PER,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,PHL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,PHL,187,ASEAN - India,2010.0
IND,PRK,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,PRY,177,Southern Common Market (MERCOSUR) - India,2009.0
IND,SDN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,SGP,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,SGP,123,India - Singapore,2005.0
IND,SGP,187,ASEAN - India,2010.0
IND,THA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,THA,299,India - Thailand,2004.0
IND,THA,187,ASEAN - India,2010.0
IND,TTO,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,TUN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,TZA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,URY,177,Southern Common Market (MERCOSUR) - India,2009.0
IND,VEN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,VNM,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IND,VNM,187,ASEAN - India,2010.0
IND,ZWE,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRL,ABW,4,EU – Overseas Countries and Territories (OCT),1971.0
IRL,AIA,4,EU – Overseas Countries and Territories (OCT),1971.0
IRL,ALB,121,EU - Albania,2006.0
IRL,AND,38,EU - Andorra,1991.0
IRL,ARM,338,EU - Armenia,
IRL,ATG,154,EU - CARIFORUM States,2008.0
IRL,AUT,235,EU (28) Enlargement,2013.0
IRL,BEL,235,EU (28) Enlargement,2013.0
IRL,BGR,235,EU (28) Enlargement,2013.0
IRL,BHS,154,EU - CARIFORUM States,2008.0
IRL,BIH,142,EU - Bosnia and Herzegovina,2008.0
IRL,BLZ,154,EU - CARIFORUM States,2008.0
IRL,BMU,4,EU – Overseas Countries and Territories (OCT),1971.0
IRL,BRB,154,EU - CARIFORUM States,2008.0
IRL,BWA,289,EU - SADC,2016.0
IRL,CAN,286,EU - Canada,2017.0
IRL,CHE,6,EU - Switzerland - Liechtenstein,1973.0
IRL,CHL,87,EU - Chile,2003.0
IRL,CIV,157,EU - Côte d'Ivoire,2016.0
IRL,CMR,173,EU - Cameroon,2014.0
IRL,COL,229,"EU - Colombia, Ecuador and Peru",2013.0
IRL,COM,391,EU - Eastern and Southern Africa States - Accession of Comoros,2019.0
IRL,COM,207,EU - Eastern and Southern Africa States,2012.0
IRL,CRI,230,EU - Central America,2013.0
IRL,CYM,4,EU – Overseas Countries and Territories (OCT),1971.0
IRL,CYP,235,EU (28) Enlargement,2013.0
IRL,CZE,235,EU (28) Enlargement,2013.0
IRL,DEU,235,EU (28) Enlargement,2013.0
IRL,DMA,154,EU - CARIFORUM States,2008.0
IRL,DNK,235,EU (28) Enlargement,2013.0
IRL,DOM,154,EU - CARIFORUM States,2008.0
IRL,DZA,114,EU - Algeria,2005.0
IRL,ECU,341,EU - Colombia and Peru - Accession of Ecuador,2017.0
IRL,ECU,229,"EU - Colombia, Ecuador and Peru",2013.0
IRL,EGY,96,EU - Egypt,2004.0
IRL,ESP,235,EU (28) Enlargement,2013.0
IRL,EST,235,EU (28) Enlargement,2013.0
IRL,FIN,235,EU (28) Enlargement,2013.0
IRL,FJI,202,EU - Pacific States,2009.0
IRL,FRA,235,EU (28) Enlargement,2013.0
IRL,FRO,34,EU - Faroe Islands,1997.0
IRL,GBR,285,EU - United Kingdom,2021.0
IRL,GEO,251,EU - Georgia,2014.0
IRL,GHA,290,EU - Ghana,2016.0
IRL,GRC,235,EU (28) Enlargement,2013.0
IRL,GRD,154,EU - CARIFORUM States,2008.0
IRL,GRL,4,EU – Overseas Countries and Territories (OCT),1971.0
IRL,GTM,230,EU - Central America,2013.0
IRL,GUY,154,EU - CARIFORUM States,2008.0
IRL,HND,230,EU - Central America,2013.0
IRL,HRV,235,EU (28) Enlargement,2013.0
IRL,HTI,154,EU - CARIFORUM States,2008.0
IRL,HUN,235,EU (28) Enlargement,2013.0
IRL,ISL,7,EU - Iceland,1973.0
IRL,ISL,283,European Economic Area (EEA),
IRL,ISR,53,EU - Israel,2000.0
IRL,ITA,235,EU (28) Enlargement,2013.0
IRL,JAM,154,EU - CARIFORUM States,2008.0
IRL,JOR,76,EU - Jordan,2002.0
IRL,JPN,284,EU - Japan,2019.0
IRL,KNA,154,EU - CARIFORUM States,2008.0
IRL,KOR,195,"EU - Korea, Republic of ",2011.0
IRL,LBN,79,EU - Lebanon,2003.0
IRL,LCA,154,EU - CARIFORUM States,2008.0
IRL,LIE,6,EU - Switzerland - Liechtenstein,1973.0
IRL,LIE,283,European Economic Area (EEA),
IRL,LSO,289,EU - SADC,2016.0
IRL,LTU,235,EU (28) Enlargement,2013.0
IRL,LUX,235,EU (28) Enlargement,2013.0
IRL,LVA,235,EU (28) Enlargement,2013.0
IRL,MAR,55,EU - Morocco,2000.0
IRL,MDA,248,"EU - Moldova, Republic of",2014.0
IRL,MDG,207,EU - Eastern and Southern Africa States,2012.0
IRL,MEX,52,EU - Mexico,2000.0
IRL,MKD,70,EU - North Macedonia,2001.0
IRL,MLT,235,EU (28) Enlargement,2013.0
IRL,MNE,132,EU - Montenegro,2008.0
IRL,MOZ,289,EU - SADC,2016.0
IRL,MSR,4,EU – Overseas Countries and Territories (OCT),1971.0
IRL,MUS,207,EU - Eastern and Southern Africa States,2012.0
IRL,NAM,289,EU - SADC,2016.0
IRL,NCL,4,EU – Overseas Countries and Territories (OCT),1971.0
IRL,NIC,230,EU - Central America,2013.0
IRL,NLD,235,EU (28) Enlargement,2013.0
IRL,NOR,8,EU - Norway,1973.0
IRL,NOR,283,European Economic Area (EEA),
IRL,PAN,230,EU - Central America,2013.0
IRL,PCN,4,EU – Overseas Countries and Territories (OCT),1971.0
IRL,PER,229,"EU - Colombia, Ecuador and Peru",2013.0
IRL,PNG,202,EU - Pacific States,2009.0
IRL,POL,235,EU (28) Enlargement,2013.0
IRL,PRT,235,EU (28) Enlargement,2013.0
IRL,PSE,36,EU - Palestine,1997.0
IRL,PYF,4,EU – Overseas Countries and Territories (OCT),1971.0
IRL,ROU,235,EU (28) Enlargement,2013.0
IRL,SGP,287,EU - Singapore,2019.0
IRL,SLB,202,EU - Pacific States,2009.0
IRL,SLB,353,EU - Pacific States - Accession of Solomon Islands,2020.0
IRL,SLV,230,EU - Central America,2013.0
IRL,SMR,178,EU - San Marino,2002.0
IRL,SPM,4,EU – Overseas Countries and Territories (OCT),1971.0
IRL,SRB,184,EU - Serbia,2010.0
IRL,SUR,154,EU - CARIFORUM States,2008.0
IRL,SVK,235,EU (28) Enlargement,2013.0
IRL,SVN,235,EU (28) Enlargement,2013.0
IRL,SWE,235,EU (28) Enlargement,2013.0
IRL,SWZ,289,EU - SADC,2016.0
IRL,SYC,207,EU - Eastern and Southern Africa States,2012.0
IRL,SYR,12,EU - Syria,1977.0
IRL,TCA,4,EU – Overseas Countries and Territories (OCT),1971.0
IRL,TTO,154,EU - CARIFORUM States,2008.0
IRL,TUN,40,EU - Tunisia,1998.0
IRL,TUR,30,EU - Türkiye,1996.0
IRL,UKR,250,EU - Ukraine,2014.0
IRL,VCT,154,EU - CARIFORUM States,2008.0
IRL,VNM,288,EU - Viet Nam,2020.0
IRL,WLF,4,EU – Overseas Countries and Territories (OCT),1971.0
IRL,WSM,352,EU - Pacific States - Accession of Samoa,2018.0
IRL,WSM,202,EU - Pacific States,2009.0
IRL,ZAF,56,EU - South Africa,2000.0
IRL,ZAF,289,EU - SADC,2016.0
IRL,ZWE,207,EU - Eastern and Southern Africa States,2012.0
IRN,ARG,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,ARM,308,Eurasian Economic Union (EAEU) - Iran,2019.0
IRN,BEN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,BGD,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,BLR,308,Eurasian Economic Union (EAEU) - Iran,2019.0
IRN,BOL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,BRA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,CHL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,CMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,COL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,CUB,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,DZA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,ECU,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,EGY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,GHA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,GIN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,GUY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,IDN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,IND,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,IRQ,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,KAZ,308,Eurasian Economic Union (EAEU) - Iran,2019.0
IRN,KGZ,308,Eurasian Economic Union (EAEU) - Iran,2019.0
IRN,KOR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,LBY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,LKA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,MAR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,MEX,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,MMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,MOZ,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,MYS,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,NGA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,NIC,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,PAK,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,PAK,24,Economic Cooperation Organization (ECO),1992.0
IRN,PER,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,PHL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,PRK,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,RUS,308,Eurasian Economic Union (EAEU) - Iran,2019.0
IRN,SDN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,SGP,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,THA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,TTO,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,TUN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,TUR,24,Economic Cooperation Organization (ECO),1992.0
IRN,TZA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,VEN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,VNM,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRN,ZWE,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,ARE,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,ARG,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,BEN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,BGD,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,BHR,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,BOL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,BRA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,CHL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,CMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,COL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,CUB,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,DZA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,ECU,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,EGY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,EGY,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,GHA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,GIN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,GUY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,IDN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,IND,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,IRN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,JOR,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,KOR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,KWT,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,LBN,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,LBY,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,LBY,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,LKA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,MAR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,MAR,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,MEX,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,MMR,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,MOZ,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,MYS,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,NGA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,NIC,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,OMN,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,PAK,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,PER,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,PHL,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,PRK,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,QAT,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,SAU,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,SDN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,SDN,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,SGP,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,SYR,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,THA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,TTO,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,TUN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,TUN,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,TZA,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,VEN,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,VNM,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
IRQ,YEM,118,Pan-Arab Free Trade Area (PAFTA),1998.0
IRQ,ZWE,19,Global System of Trade Preferences among Developing Countries (GSTP),1989.0
ISL,ALB,191,EFTA - Albania,2010.0
ISL,ARE,320,EFTA - Gulf Cooperation Council (GCC),2014.0
ISL,AUT,7,EU - Iceland,1973.0
ISL,AUT,283,European Economic Area (EEA),
ISL,BEL,7,EU - Iceland,1973.0
ISL,BEL,283,European Economic Area (EEA),
ISL,BGR,7,EU - Iceland,1973.0
ISL,BGR,283,European Economic Area (EEA),
ISL,BHR,320,EFTA - Gulf Cooperation Council (GCC),2014.0
ISL,BIH,258,EFTA - Bosnia and Herzegovina,2015.0
ISL,BWA,155,EFTA - SACU,2008.0
ISL,CAN,170,EFTA - Canada,2009.0
ISL,CHE,2,European Free Trade Association (EFTA),1960.0
ISL,CHL,97,EFTA - Chile,2004.0
ISL,CHN,252,Iceland - China,2014.0
ISL,COL,200,EFTA - Colombia,2011.0
ISL,CRI,254,EFTA - Central America (Costa Rica and Panama),2014.0
ISL,CYP,7,EU - Iceland,1973.0
ISL,CYP,283,European Economic Area (EEA),
ISL,CZE,7,EU - Iceland,1973.0
ISL,CZE,283,European Economic Area (EEA),
ISL,DEU,7,EU - Iceland,1973.0
ISL,DEU,283,European Economic Area (EEA),
ISL,DNK,7,EU - Iceland,1973.0
ISL,DNK,283,European Economic Area (EEA),
ISL,ECU,346,EFTA - Ecuador,2020.0
ISL,EGY,127,EFTA - Egypt,2007.0
ISL,ESP,7,EU - Iceland,1973.0
ISL,ESP,283,European Economic Area (EEA),
ISL,EST,7,EU - Iceland,1973.0
ISL,EST,283,European Economic Area (EEA),
ISL,FIN,7,EU - Iceland,1973.0
ISL,FIN,283,European Economic Area (EEA),
ISL,FRA,7,EU - Iceland,1973.0
ISL,FRA,283,European Economic Area (EEA),
ISL,FRO,141,Iceland - Faroe Islands,2006.0
ISL,GBR,392,"United Kingdom - Iceland, Liechtenstein and Norway",2021.0
ISL,GEO,345,EFTA - Georgia,2017.0
ISL,GRC,7,EU - Iceland,1973.0
ISL,GRC,283,European Economic Area (EEA),
ISL,HKG,220,"EFTA - Hong Kong, China",2012.0
ISL,HRV,7,EU - Iceland,1973.0
ISL,HRV,283,European Economic Area (EEA),
ISL,HUN,7,EU - Iceland,1973.0
ISL,HUN,283,European Economic Area (EEA),
ISL,IDN,326,EFTA - Indonesia,2021.0
ISL,IRL,7,EU - Iceland,1973.0
ISL,IRL,283,European Economic Area (EEA),
ISL,ISR,26,EFTA - Israel,1993.0
ISL,ITA,7,EU - Iceland,1973.0
ISL,ITA,283,European Economic Area (EEA),
ISL,JOR,72,EFTA - Jordan ,2002.0
ISL,KOR,115,"EFTA - Korea, Republic of",2006.0
ISL,KWT,320,EFTA - Gulf Cooperation Council (GCC),2014.0
ISL,LBN,119,EFTA - Lebanon,2007.0
ISL,LIE,2,European Free Trade Association (EFTA),1960.0
ISL,LIE,283,European Economic Area (EEA),
ISL,LSO,155,EFTA - SACU,2008.0
ISL,LTU,283,European Economic Area (EEA),
ISL,LTU,7,EU - Iceland,1973.0
ISL,LUX,7,EU - Iceland,1973.0
ISL,LUX,283,European Economic Area (EEA),
ISL,LVA,7,EU - Iceland,1973.0
ISL,LVA,283,European Economic Area (EEA),
ISL,MAR,51,EFTA - Morocco,1999.0
